date,symbol,open,high,low,close,volume,prev_close,ret_1d,gap_open_pct,gap_abs_pct,intraday_range_pct,true_range_pct,vol20,cluster_score,trigger_gap_15,trigger_range_15,trigger_tr_15,trigger_any_15,trigger_cluster,compression_flag,label_next_day_expansion,permission_strength,permission_reason,trade_permission,day_type,feature_ts,feature_version,rates10y,vix,vix3m,vix_term,vix9d
2025-04-04,SPY,523.6699829101562,525.8699951171875,505.05999755859375,505.2799987792969,217965100.0,536.7000122070312,-0.0585429713305356,-0.0242780491904455,0.0242780491904455,0.04118508076486,0.0626187751838118,0.0201995495329487,0.7,1,1,1,1,7.0,0,1,2,"cluster,trigger",1,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-07,SPY,489.19000244140625,523.1699829101562,481.7999877929687,504.3800048828125,256611400.0,505.2799987792969,-0.0017811785518102,-0.0318437230382409,0.0318437230382409,0.0820214812575676,0.0820214812575676,0.019640936845528,0.8,1,1,1,1,8.0,0,1,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-08,SPY,521.8599853515625,524.97998046875,489.1600036621094,496.4800109863281,165816600.0,504.3800048828125,-0.0156627816725603,0.0346563707909304,0.0346563707909304,0.0721478730543031,0.0721478730543031,0.0197729187454125,0.9,1,1,1,1,9.0,0,1,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-09,SPY,493.44000244140625,548.6199951171875,493.0499877929687,548.6199951171875,241867300.0,496.4800109863281,0.105019301839113,-0.0061231237464776,0.0061231237464776,0.10129052498779,0.10129052498779,0.0316382644680163,0.9,0,1,1,1,9.0,0,1,2,"cluster,trigger",1,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-10,SPY,532.1699829101562,533.5,509.3200073242187,524.5800170898438,162331200.0,548.6199951171875,-0.0438189971953332,-0.0299843468219153,0.0299843468219153,0.0460940026078804,0.0749170508075947,0.0329962932529974,1.0,1,1,1,1,10.0,0,1,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-11,SPY,523.010009765625,536.4299926757812,520.0700073242188,533.9400024414062,97866300.0,524.5800170898438,0.0178428171997246,-0.0029928843514255,0.0029928843514255,0.030640119258264,0.030640119258264,0.0329005549091596,1.0,0,1,1,1,10.0,0,0,2,"cluster,trigger",1,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-14,SPY,544.0499877929688,544.280029296875,533.8599853515625,539.1199951171875,68034000.0,533.9400024414062,0.0097014508223696,0.0189346842441757,0.0189346842441757,0.0193278751292604,0.0193278751292604,0.0329348689089915,1.0,1,1,1,1,10.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-15,SPY,539.6699829101562,543.22998046875,536.8099975585938,537.6099853515625,56892900.0,539.1199951171875,-0.0028008788011967,0.0010201584024891,0.0010201584024891,0.011941710691921,0.011941710691921,0.0328711192421237,0.9,0,0,0,0,9.0,0,1,1,cluster,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-16,SPY,531.6799926757812,537.8900146484375,520.2899780273438,525.6599731445312,83484800.0,537.6099853515625,-0.022228032463379,-0.0110302874525357,0.0110302874525357,0.033481789598339,0.033481789598339,0.0330410672962786,0.9,0,1,1,1,9.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-17,SPY,527.6400146484375,531.1699829101562,523.9099731445312,526.4099731445312,79868100.0,525.6599731445312,0.0014267778379879,0.0037667724480932,0.0037667724480932,0.0137915505708545,0.0137915505708545,0.0330578683450481,0.8,0,0,0,0,8.0,0,1,1,cluster,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-21,SPY,521.1599731445312,521.7000122070312,508.4599914550781,513.8800048828125,69368100.0,526.4099731445312,-0.0238026802320451,-0.0099732153033479,0.0099732153033479,0.0257648101232746,0.034930297966247,0.0333806528915689,0.8,0,1,1,1,8.0,0,1,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-22,SPY,520.1400146484375,529.2999877929688,519.1900024414062,527.25,75948100.0,513.8800048828125,0.0260177375849377,0.0121818512223541,0.0121818512223541,0.0191749366554054,0.0292460557802868,0.0337099851126175,0.8,0,1,1,1,8.0,0,1,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-23,SPY,540.4299926757812,545.4299926757812,533.8800048828125,535.4199829101562,90590700.0,527.25,0.0154954630823258,0.024997615316797,0.024997615316797,0.021571828025901,0.0339546398267915,0.0339612987660251,0.8,1,1,1,1,8.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-24,SPY,536.719970703125,547.4299926757812,535.4500122070312,546.6900024414062,64150400.0,535.4199829101562,0.0210489333438663,0.0024279777267612,0.0024279777267612,0.0219136629813053,0.0219685922771419,0.0343069000267194,0.8,0,1,1,1,8.0,0,0,2,"cluster,trigger",1,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-25,SPY,546.6500244140625,551.0499877929688,543.6900024414062,550.6400146484375,61119600.0,546.6900024414062,0.0072253236558037,-7.31274162052431e-05,7.31274162052431e-05,0.0133662377520122,0.0133662377520122,0.0343591961203621,0.7,0,0,0,0,7.0,0,0,1,cluster,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-28,SPY,551.3900146484375,553.5499877929688,545.02001953125,550.8499755859375,47613800.0,550.6400146484375,0.000381303450375,0.001362051394828,0.001362051394828,0.0154851023686539,0.0154851023686539,0.0340602070355379,0.7,0,1,1,1,7.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-29,SPY,548.9099731445312,555.4500122070312,548.5499877929688,554.3200073242188,47775100.0,550.8499755859375,0.006299413437552,-0.0035218344874077,0.0035218344874077,0.0124477275272272,0.0124477275272272,0.0340561113213035,0.6,0,0,0,0,6.0,0,0,1,cluster,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-04-30,SPY,547.5700073242188,556.52001953125,541.52001953125,554.5399780273438,93101500.0,554.3200073242188,0.0003968298098906,-0.0121770816690943,0.0121770816690943,0.0270494474597832,0.0270494474597832,0.0340501581053569,0.7,0,1,1,1,7.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-01,SPY,560.3699951171875,564.0700073242188,557.8599853515625,558.469970703125,63186100.0,554.5399780273438,0.0070869420267252,0.0105132493974244,0.0105132493974244,0.0111197061586636,0.0170645330936531,0.0340580425458276,0.6,0,0,1,0,6.0,0,0,1,cluster,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-02,SPY,564.72998046875,568.3800048828125,562.3800048828125,566.760009765625,60717300.0,558.469970703125,0.014844198430334,0.0112092146292905,0.0112092146292905,0.0105864914542598,0.017485415359114,0.032138722223592,0.6,0,0,1,0,6.0,0,0,1,cluster,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-05,SPY,562.5700073242188,566.6500244140625,561.7000122070312,563.510009765625,38659200.0,566.760009765625,-0.0057343495377241,-0.0073929041732124,0.0073929041732124,0.0087842489418955,0.0089794279975582,0.0287936905746332,0.5,0,0,0,0,5.0,1,0,2,"cluster,compression",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-06,SPY,557.9299926757812,563.3499755859375,556.9600219726562,558.7999877929688,48264700.0,563.510009765625,-0.008358364343191,-0.0099022501697256,0.0099022501697256,0.0114351355634758,0.0117215245813417,0.0289226805853935,0.4,0,0,0,0,4.0,0,0,1,cluster,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-07,SPY,560.1500244140625,563.8200073242188,556.0399780273438,561.1500244140625,55588000.0,558.7999877929688,0.0042055058561747,0.0024159567834385,0.0024159567834385,0.0138644372420703,0.0138644372420703,0.0284948995722791,0.3,0,0,0,0,3.0,0,0,1,cluster,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-08,SPY,565.239990234375,570.3099975585938,561.7000122070312,565.0599975585938,65130800.0,561.1500244140625,0.0069677857514378,0.0072885425329582,0.0072885425329582,0.0152372940727762,0.0162106204369588,0.01661186359425,0.3,0,1,1,1,3.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-09,SPY,566.47998046875,567.5,562.760009765625,564.3400268554688,37603400.0,565.0599975585938,-0.0012741491279434,0.0025129772347918,0.0025129772347918,0.0083991742722671,0.0083991742722671,0.0127674742039517,0.3,0,0,0,0,3.0,1,1,2,"cluster,compression",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-12,SPY,581.469970703125,583.0,577.0399780273438,582.989990234375,78993600.0,564.3400268554688,0.0330473871981484,0.0303539409442656,0.0303539409442656,0.0102231977778215,0.0320073645467386,0.0140407719117087,0.3,1,0,1,1,3.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-13,SPY,583.4099731445312,589.0800170898438,582.8400268554688,586.8400268554688,67947200.0,582.989990234375,0.0066039497857346,0.000720394718934,0.000720394718934,0.0106332048749493,0.0106332048749493,0.013997363452344,0.3,0,0,0,0,3.0,1,0,2,"cluster,compression",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-14,SPY,587.8099975585938,588.97998046875,585.5399780273438,587.5900268554688,66283500.0,586.8400268554688,0.0012780314322096,0.0016528707292216,0.0016528707292216,0.0058544261886398,0.0058544261886398,0.0139172915707187,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-15,SPY,585.5599975585938,590.969970703125,585.0999755859375,590.4600219726562,71268100.0,587.5900268554688,0.0048843496077468,-0.003454839606007,0.003454839606007,0.0099413929796238,0.0099413929796238,0.0124109861833526,0.2,0,0,0,0,2.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-16,SPY,591.25,594.5,589.280029296875,594.2000122070312,76052100.0,590.4600219726562,0.0063340278684409,0.0013379026486917,0.0013379026486917,0.0087848714168424,0.0087848714168424,0.0123662821955168,0.2,0,0,0,0,2.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-19,SPY,588.0999755859375,595.5399780273438,588.0999755859375,594.8499755859375,68168500.0,594.2000122070312,0.0010938461217664,-0.0102659651561373,0.0102659651561373,0.0125073594128968,0.0125073594128968,0.0102677674498438,0.2,0,0,0,0,2.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-20,SPY,593.0900268554688,594.0499877929688,589.5999755859375,592.8499755859375,60614500.0,594.8499755859375,-0.0033621922872737,-0.0029586430237895,0.0029586430237895,0.0075061354310306,0.0088555287445381,0.009538569061003,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-21,SPY,588.4400024414062,592.5800170898438,581.8200073242188,582.8599853515625,95197700.0,592.8499755859375,-0.0168507896529834,-0.0074385988464833,0.0074385988464833,0.0184607110387495,0.018923872866424,0.0105216939744589,0.3,0,1,1,1,3.0,0,0,2,"cluster,trigger",1,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-22,SPY,582.6599731445312,586.6199951171875,581.4099731445312,583.0900268554688,70860400.0,582.8599853515625,0.0003946771260467,-0.0003431565248223,0.0003431565248223,0.0089351930794516,0.0089351930794516,0.0097792836517925,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-23,SPY,575.97998046875,581.8099975585938,575.5999755859375,579.1099853515625,76029000.0,583.0900268554688,-0.0068257753015775,-0.0121937369175431,0.0121937369175431,0.0107233895628415,0.0129337284090935,0.009983015454191,0.2,0,0,0,0,2.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-27,SPY,586.0700073242188,591.3099975585938,578.4299926757812,591.1500244140625,72588500.0,579.1099853515625,0.0207905913678743,0.0120184803382918,0.0120184803382918,0.0217880476205324,0.0217880476205324,0.0107603027423149,0.2,0,1,1,1,2.0,0,0,1,trigger,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-28,SPY,591.5599975585938,592.77001953125,586.989990234375,587.72998046875,68445500.0,591.1500244140625,-0.0057854077714069,0.0006935179355487,0.0006935179355487,0.0098344979649754,0.0098344979649754,0.0109380549510097,0.2,0,0,0,0,2.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-29,SPY,593.0599975585938,593.2000122070312,586.0700073242188,590.0499877929688,69973300.0,587.72998046875,0.0039474034017601,0.0090688194697721,0.0090688194697721,0.0120837302437403,0.0120837302437403,0.0109226080657997,0.2,0,0,0,0,2.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-05-30,SPY,588.9299926757812,591.1300048828125,583.239990234375,589.3900146484375,90601200.0,590.0499877929688,-0.0011185037847383,-0.0018981359890825,0.0018981359890825,0.013386746385827,0.013386746385827,0.0109216206662991,0.2,0,0,0,0,2.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-02,SPY,587.760009765625,592.7899780273438,585.0599975585938,592.7100219726562,61630500.0,589.3900146484375,0.0056329548205853,-0.0027655793995505,0.0027655793995505,0.0130417576592059,0.0130417576592059,0.0105736249343463,0.2,0,0,0,0,2.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-03,SPY,592.3400268554688,597.0800170898438,591.8499755859375,596.0900268554688,63606200.0,592.7100219726562,0.005702628195088,-0.0006242430589515,0.0006242430589515,0.0087739121076997,0.0087739121076997,0.0104248281205463,0.2,0,0,0,0,2.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-04,SPY,596.9600219726562,597.9500122070312,595.489990234375,595.9299926757812,57314200.0,596.0900268554688,-0.00026847317096,0.0014595028904895,0.0014595028904895,0.0041280385328661,0.0041280385328661,0.0101188718399647,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-05,SPY,597.6300048828125,599.0,591.0499877929688,593.0499877929688,92278700.0,595.9299926757812,-0.0048327906267664,0.0028527045591346,0.0028527045591346,0.0134052986606022,0.0134052986606022,0.0102755031583208,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-06,SPY,598.6599731445312,600.8300170898438,596.8599853515625,599.1400146484375,66588700.0,593.0499877929688,0.0102689941502784,0.0094595488863258,0.0094595488863258,0.0066262169797001,0.0129853274804891,0.0103717358325308,0.1,0,0,0,0,1.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-09,SPY,599.719970703125,601.25,598.489990234375,599.6799926757812,53016400.0,599.1400146484375,0.0009012551559597,0.0009679808400508,0.0009679808400508,0.0046024709834153,0.0046024709834153,0.0103360858364091,0.1,0,0,0,0,1.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-10,SPY,600.219970703125,603.469970703125,599.0900268554688,603.0800170898438,66247000.0,599.6799926757812,0.0056697312826654,0.0009004436264987,0.0009004436264987,0.0072626247322728,0.0072626247322728,0.0076147049881428,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-11,SPY,604.1900024414062,605.0599975585938,599.27001953125,601.3599853515625,73658200.0,603.0800170898438,-0.0028520788113346,0.001840527492386,0.001840527492386,0.0096281398303527,0.0096281398303527,0.007589211003462,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-12,SPY,600.010009765625,603.75,599.52001953125,603.75,64129000.0,601.3599853515625,0.003974349319302,-0.0022448709904572,0.0022448709904572,0.0070061788302277,0.0070061788302277,0.007613642422931,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-13,SPY,598.5,601.8499755859375,595.47998046875,597.0,89506000.0,603.75,-0.0111801242236024,-0.0086956521739129,0.0086956521739129,0.0106700085715033,0.0138526290305695,0.0080593687506002,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-16,SPY,600.4000244140625,604.4500122070312,600.219970703125,602.6799926757812,79984100.0,597.0,0.0095142255875733,0.0056951832731364,0.0056951832731364,0.0070187189807408,0.0123614725850689,0.0082088207381722,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-17,SPY,600.2100219726562,601.75,596.760009765625,597.530029296875,82209400.0,602.6799926757812,-0.008545104270081,-0.0040983120945475,0.0040983120945475,0.0083510283830367,0.0099074232589153,0.0084659270731029,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-18,SPY,598.4400024414062,601.219970703125,596.469970703125,597.4400024414062,76605000.0,597.530029296875,-0.0001506649892971,0.0015228910680891,0.0015228910680891,0.0079505891480138,0.0079505891480138,0.0084239852486549,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-20,SPY,598.3800048828125,599.4600219726562,592.8599853515625,594.280029296875,94051400.0,597.4400024414062,-0.0052891890928263,0.0015733838336318,0.0015733838336318,0.0111059370931623,0.0111059370931623,0.0075252314998809,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-23,SPY,595.0399780273438,600.5399780273438,591.8900146484375,600.1500244140625,87426000.0,594.280029296875,0.0098774901188125,0.0012787721158455,0.0012787721158455,0.0144130017945952,0.0144130017945952,0.0077796933700426,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-24,SPY,604.3300170898438,607.8499755859375,603.4099731445312,606.780029296875,67735300.0,600.1500244140625,0.011047245877038,0.0069649129479953,0.0069649129479953,0.0073173180181148,0.0126898559611422,0.0078029148933438,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-25,SPY,607.9099731445312,608.6099853515625,605.5399780273438,607.1199951171875,62114800.0,606.780029296875,0.0005602785258216,0.0018621968309762,0.0018621968309762,0.0050566730611897,0.0050566730611897,0.0064893622659,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-26,SPY,608.989990234375,612.3099975585938,608.3699951171875,611.8699951171875,78548400.0,607.1199951171875,0.0078238240186492,0.0030801079394964,0.0030801079394964,0.0064392803583245,0.0084821979878458,0.0064144549602578,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-27,SPY,612.8800048828125,616.3900146484375,610.8300170898438,614.9099731445312,86258400.0,611.8699951171875,0.0049683397643343,0.0016506934049471,0.0016506934049471,0.0090419700467061,0.0090419700467061,0.0064345129683346,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-06-30,SPY,617.3800048828125,619.219970703125,615.0399780273438,617.8499755859375,92502500.0,614.9099731445312,0.0047811916700124,0.0040168997839635,0.0040168997839635,0.0067653845447143,0.006975799512667,0.0064151149214694,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-01,SPY,616.3599853515625,618.8300170898438,615.52001953125,617.6500244140625,70030100.0,617.8499755859375,-0.0003236241478934,-0.0024115728627519,0.0024115728627519,0.0053590179353328,0.0053590179353328,0.0063943912459776,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-02,SPY,617.239990234375,620.489990234375,616.6099853515625,620.4500122070312,66510400.0,617.6500244140625,0.0045332918032747,-0.0006638616748643,0.0006638616748643,0.0062535334136117,0.0062535334136117,0.0063648249731295,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-03,SPY,622.4500122070312,626.280029296875,622.4299926757812,625.3400268554688,51065800.0,620.4500122070312,0.0078813998746538,0.0032234667751649,0.0032234667751649,0.0061567090794646,0.0093229552554952,0.0064703498378404,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-07,SPY,623.3599853515625,624.030029296875,617.8699951171875,620.6799926757812,74814500.0,625.3400268554688,-0.0074520004790362,-0.0031663437791802,0.0031663437791802,0.0099246540123378,0.0120352384907359,0.0066491521056073,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-08,SPY,621.3499755859375,622.1099853515625,619.52001953125,620.3400268554688,59024600.0,620.6799926757812,-0.0005477312372305,0.0010794337147359,0.0010794337147359,0.0041750744884884,0.0041750744884884,0.0064022094507282,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-09,SPY,622.77001953125,624.719970703125,620.9099731445312,624.0599975585938,66113300.0,620.3400268554688,0.0059966639940707,0.0039171947167411,0.0039171947167411,0.0061051783057702,0.0070184659564644,0.0064673071478327,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-10,SPY,624.2000122070312,626.8699951171875,623.010009765625,625.8200073242188,57529000.0,624.0599975585938,0.0028202573030002,0.0002243608771357,0.0002243608771357,0.0061678842261154,0.0061678842261154,0.0064137066175115,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-11,SPY,622.739990234375,624.8599853515625,621.530029296875,623.6199951171875,63670200.0,625.8200073242188,-0.003515407275708,-0.0049215701859913,0.0049215701859913,0.0053397198306025,0.0068791540696792,0.0064410775711283,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-14,SPY,623.1599731445312,625.1599731445312,621.7999877929688,624.8099975585938,51898500.0,623.6199951171875,0.0019082172648787,-0.0007376639239571,0.0007376639239571,0.005377611377365,0.005377611377365,0.0064215617954301,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-15,SPY,627.52001953125,627.8599853515625,622.0599975585938,622.1400146484375,74317300.0,624.8099975585938,-0.0042732717475537,0.0043373537287263,0.0043373537287263,0.0093226406538827,0.0093226406538827,0.0058507777303263,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-16,SPY,623.739990234375,624.72998046875,618.0499877929688,624.219970703125,88987500.0,622.1400146484375,0.0033432282214846,0.0025717291096307,0.0025717291096307,0.0107013440602627,0.0107013440602627,0.0055952700861495,0.0,0,0,0,0,0.0,0,0,0,none,0,range,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
2025-07-17,SPY,624.4000244140625,628.4000244140625,624.1799926757812,628.0399780273438,68885700.0,624.219970703125,0.0061196493279698,0.0002884459315435,0.0002884459315435,0.0067193680114699,0.0067193680114699,0.0051120809417789,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,2026-06-16T02:15:11.691849+00:00,v1_clean_daily_features_orb_trend,0.0,0.0,,0.0,0.0
