date,symbol,readiness_score,ignition_score,early_score,early_bucket,dp_strength,transition_flag,compression_flag,trigger_cluster,trade_permission,tr_lift,cluster_slope,tr_lift_fast,cluster_slope_fast,pressure_state,trade_gate,pressure_reason,signal_ts,signal_version
2025-04-10,WMT,15.0,16.0,31.0,quiet,1.0,0,0,9.0,1,0.964735211704674,0.4,0.563782068475888,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-11,WMT,15.0,20.0,35.0,quiet,1.0,0,0,10.0,1,0.8480246202336812,0.6,0.49557751050573356,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-14,WMT,0.0,16.0,16.0,quiet,0.0,0,0,10.0,1,0.6780641387854393,0.4,0.6806417810561205,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-15,WMT,0.0,16.0,16.0,quiet,0.0,0,0,10.0,1,0.559265749841096,0.4,0.6386541239205236,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-16,WMT,0.0,8.0,8.0,quiet,0.0,0,0,10.0,1,0.9845412767040556,0.2,1.1242979687486276,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-17,WMT,0.0,8.0,8.0,quiet,0.0,0,0,10.0,1,0.7062844614055804,0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-21,WMT,0.0,0.0,0.0,quiet,0.0,0,0,10.0,1,0.7756200152609464,0.0,1.031351505417486,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-22,WMT,0.0,0.0,0.0,quiet,0.0,0,0,10.0,1,0.9151890388380808,0.0,1.0240526819449824,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-23,WMT,0.0,0.0,0.0,quiet,0.0,0,0,10.0,1,0.8562960460772224,0.0,0.8665941543007432,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-24,WMT,0.0,0.0,0.0,quiet,0.0,0,0,10.0,1,0.9147700535549361,0.0,0.9291097626998268,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-25,WMT,0.0,0.0,0.0,quiet,0.0,0,0,10.0,1,0.7838342144090786,0.0,0.8307206142354772,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-28,WMT,0.0,0.0,0.0,quiet,0.0,0,0,10.0,1,0.6388202257672315,0.0,0.6784731449309286,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-29,WMT,0.0,0.0,0.0,quiet,0.0,0,0,10.0,1,0.6993730547033852,0.0,0.8258730400755334,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-04-30,WMT,0.0,2.272927657058057,2.272927657058057,quiet,0.0,0,0,10.0,1,1.0568231914264514,0.0,1.3207093949693893,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.32 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-01,WMT,25.0,0.0,25.0,quiet,0.0,0,1,9.0,1,0.5132362373230519,-0.2,0.7338518890189776,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-02,WMT,0.0,0.0,0.0,quiet,0.0,0,0,8.0,0,0.7655543717319294,-0.4,1.0001838676231292,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-05,WMT,25.0,0.0,25.0,quiet,0.0,0,1,7.0,1,0.6012846961279906,-0.6,0.6647273664728262,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-06,WMT,25.0,0.0,25.0,quiet,0.0,0,1,6.0,1,0.5868772288647777,-0.8,0.7997951514575573,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-07,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.5206495989425036,-1.0,0.7641826317084797,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-08,WMT,0.0,5.235308842366813,5.235308842366813,quiet,0.0,0,0,5.0,1,1.1308827210591703,-0.8,1.6598513389579672,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.66 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-09,WMT,25.0,0.0,25.0,quiet,0.0,0,1,4.0,1,0.7633380592402723,-0.8,1.0,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-12,WMT,8.17903189681125,20.0,28.17903189681125,quiet,0.5452687931207499,0,0,4.0,1,1.5288805893020079,-0.6,2.060764105144226,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=2.06 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-13,WMT,8.17903189681125,14.876753566913292,23.05578546372454,quiet,0.5452687931207499,0,0,4.0,1,1.3719188391728323,-0.4,1.0780619571745707,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-14,WMT,33.17903189681125,2.823417699179034,36.002449595990285,quiet,0.5452687931207499,0,1,4.0,1,1.0705854424794758,-0.2,0.766138924390583,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-15,WMT,8.17903189681125,20.0,28.17903189681125,quiet,0.5452687931207499,0,0,5.0,1,3.0320045180841357,0.0,2.352111683848212,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=2.35 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-16,WMT,8.17903189681125,36.0,44.17903189681125,quiet,0.5452687931207499,0,0,6.0,1,1.8185867109509277,0.4,1.3368604170238267,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.34 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-19,WMT,0.0,27.92888435310177,27.92888435310177,quiet,0.0,0,0,7.0,1,1.1982221088275442,0.6,1.0,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-20,WMT,0.0,21.517689249082537,21.517689249082537,quiet,0.0,0,0,8.0,1,1.0379422312270634,0.8,0.9342216503223647,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-21,WMT,0.0,20.0,20.0,quiet,0.0,0,0,9.0,1,0.8329957502684782,1.0,0.7497552764640252,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-22,WMT,25.0,20.0,45.0,quiet,0.0,0,1,8.0,1,0.5244858931723415,0.6,0.5053131835211004,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-23,WMT,0.0,20.0,20.0,quiet,0.0,0,0,9.0,1,0.7055015825467084,0.6,0.8469449962011476,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-27,WMT,25.0,8.0,33.0,quiet,0.0,0,1,8.0,1,0.735749988329384,0.2,0.9360082516880123,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-28,WMT,25.0,0.0,25.0,quiet,0.0,0,1,7.0,1,0.6962321368918925,-0.2,0.8110416324494909,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-29,WMT,25.0,0.0,25.0,quiet,0.0,0,1,6.0,1,0.5436064819485892,-0.6,0.7807833812086697,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-05-30,WMT,0.0,14.166152522700619,14.166152522700619,quiet,0.0,0,0,6.0,1,1.3541538130675155,-0.4,1.577455364299731,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.58 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-02,WMT,0.0,3.0701470219227023,3.0701470219227023,quiet,0.0,0,0,6.0,1,1.0767536755480676,-0.6,1.2460030291924162,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.25 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-03,WMT,0.0,13.609036999425763,13.609036999425763,quiet,0.0,0,0,6.0,1,1.340225924985644,-0.4,1.244691293302035,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.24 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-04,WMT,45.0,0.0,45.0,quiet,0.0,1,1,5.0,1,0.5268952497391294,-0.4,0.4373234000810115,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-05,WMT,0.0,12.249713105010693,12.249713105010693,quiet,0.0,0,0,5.0,1,1.3062428276252673,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-06,WMT,0.0,0.40573837188141226,0.40573837188141226,quiet,0.0,0,0,6.0,1,1.0101434592970353,0.0,0.8750079994398637,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-09,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.7087250331305318,-0.2,0.6793874332754045,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-10,WMT,0.0,0.28076023738321965,0.28076023738321965,quiet,0.0,0,0,6.0,1,1.0070190059345805,0.0,1.014137241249389,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-11,WMT,20.0,22.75401330363109,42.75401330363109,quiet,0.0,1,0,7.0,1,1.1688503325907773,0.4,1.2430227825115838,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.24 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-12,WMT,0.0,31.456971799936273,31.456971799936273,quiet,0.0,0,0,8.0,1,1.2864242949984068,0.6,1.5107103569663034,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.51 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-13,WMT,0.0,8.0,8.0,quiet,0.0,0,0,7.0,0,0.7884468620097738,0.2,0.8384798164069487,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-16,WMT,0.0,17.48319011520689,17.48319011520689,quiet,0.0,0,0,7.0,1,1.0370797528801723,0.4,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-17,WMT,25.0,0.0,25.0,quiet,0.0,0,1,6.0,1,0.7750229556715826,0.0,0.7145869192551019,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-18,WMT,0.0,0.0,0.0,quiet,0.0,0,0,6.0,0,0.8962093321323582,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-20,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.8179307896535926,-0.6,0.9150229650598589,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-23,WMT,0.0,19.08457611583156,19.08457611583156,quiet,0.0,0,0,5.0,1,1.477114402895789,-0.4,1.5684315535239828,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.57 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-24,WMT,20.0,4.189128576999552,24.18912857699955,quiet,0.0,1,0,6.0,1,1.1047282144249888,-0.2,1.2891199595976015,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.29 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-25,WMT,0.0,0.0,0.0,quiet,0.0,0,0,5.0,0,0.8910298424412352,-0.2,0.9846682567402344,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-26,WMT,0.0,0.08899106318287942,0.08899106318287942,quiet,0.0,0,0,4.0,0,1.002224776579572,-0.4,1.0,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-27,WMT,20.0,8.492072617091564,28.492072617091566,quiet,0.0,1,0,4.0,1,1.212301815427289,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-06-30,WMT,20.0,5.919244061892135,25.919244061892137,quiet,0.0,1,0,5.0,1,1.1479811015473034,0.0,1.0462362859483003,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-01,WMT,20.0,4.109699051680371,24.109699051680373,quiet,0.0,1,0,5.0,1,1.1027424762920093,-0.2,1.0071966018723735,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-02,WMT,0.0,0.0,0.0,quiet,0.0,0,0,5.0,0,0.8276898860714302,0.0,0.7559756321878769,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-03,WMT,25.0,8.0,33.0,quiet,0.0,0,1,5.0,1,0.6595953740679678,0.2,0.602445479025943,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-07,WMT,0.0,16.0,16.0,quiet,0.0,0,0,6.0,1,0.9865369621927317,0.4,1.0,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-08,WMT,0.0,28.0,28.0,quiet,0.0,0,0,6.0,1,1.6572174244978901,0.2,1.6798330807742539,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.68 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-09,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.5838133076766853,0.0,0.6950938012747886,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-10,WMT,0.0,17.451941324624016,17.451941324624016,quiet,0.0,0,0,6.0,1,1.2362985331156005,0.2,1.2531700083165003,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.25 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-11,WMT,0.0,8.0,8.0,quiet,0.0,0,0,6.0,0,0.7802001282251799,0.2,0.7908473358069259,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-14,WMT,0.0,0.0,0.0,quiet,0.0,0,0,6.0,1,0.9335540183368991,0.0,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-15,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.6070032766207714,-0.2,0.6394472514253778,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-16,WMT,0.0,0.0,0.0,quiet,0.0,0,0,4.0,0,0.9395261629229847,-0.2,0.9310685216640968,-1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-17,WMT,25.0,0.0,25.0,quiet,0.0,0,1,4.0,1,0.5852725084310196,-0.4,0.6069377770427252,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-18,WMT,25.0,0.0,25.0,quiet,0.0,0,1,4.0,1,0.8308084703229579,-0.4,1.0,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-21,WMT,0.0,9.996872594834656,9.996872594834656,quiet,0.0,0,0,4.0,1,1.2499218148708664,-0.4,1.5044644578370605,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.50 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-22,WMT,25.0,0.0,25.0,quiet,0.0,0,1,3.0,1,0.87419580477448,-0.4,0.9444293246784208,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-23,WMT,25.0,0.0,25.0,quiet,0.0,0,1,3.0,1,0.8757490205524621,-0.2,1.0,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-24,WMT,0.0,15.861133095151976,15.861133095151976,quiet,0.0,0,0,3.0,1,1.3965283273787994,-0.2,1.5087264179457966,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.51 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-25,WMT,0.0,0.7878284480681952,0.7878284480681952,quiet,0.0,0,0,3.0,0,1.0196957112017049,-0.2,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-28,WMT,25.0,0.0,25.0,quiet,0.0,0,1,2.0,0,0.9867087235062942,-0.4,1.0,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-29,WMT,0.0,9.816939551798596,9.816939551798596,quiet,0.0,0,0,2.0,0,1.245423488794965,-0.2,1.221367781695621,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.22 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-30,WMT,0.0,17.832676262772182,17.832676262772182,quiet,0.0,0,0,3.0,1,1.4458169065693045,0.0,1.1609038367890705,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.16 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-07-31,WMT,0.0,3.174939315000147,3.174939315000147,quiet,0.0,0,0,3.0,0,1.0793734828750037,0.0,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-01,WMT,0.0,0.0,0.0,quiet,0.0,0,0,3.0,0,0.932901006615032,0.0,0.8742403585779388,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-04,WMT,0.0,22.401443045195236,22.401443045195236,quiet,0.0,0,0,3.0,1,1.3600360761298809,0.2,1.2234536567207828,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.22 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-05,WMT,0.0,21.686164669925063,21.686164669925063,quiet,0.0,0,0,4.0,1,1.1421541167481266,0.4,1.0,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-06,WMT,20.0,36.0,56.0,watch,0.0,1,0,5.0,1,2.8495115678467204,0.4,2.697684421352488,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=2.70 >= 1.15 but early_bucket=watch,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-07,WMT,0.0,22.689439622065674,22.689439622065674,quiet,0.0,0,0,5.0,1,1.1672359905516418,0.4,1.0109466513854257,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-08,WMT,0.0,20.0,20.0,quiet,0.0,0,0,6.0,1,0.9908868842107724,0.6,0.8983241546583671,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-11,WMT,0.0,20.0,20.0,quiet,0.0,0,0,6.0,0,0.7540987832975479,0.6,0.7472886552542398,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-12,WMT,25.0,16.0,41.0,quiet,0.0,0,1,6.0,1,0.5827613767282626,0.4,0.5881209914211589,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-13,WMT,0.0,28.0,28.0,quiet,0.0,0,0,6.0,1,1.7620205911946327,0.2,1.7782257685225669,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.78 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-14,WMT,25.0,8.0,33.0,quiet,0.0,0,1,6.0,1,0.45863399256651877,0.2,0.6081882144949088,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-15,WMT,0.0,0.0,0.0,quiet,0.0,0,0,6.0,0,0.8415489640150645,0.0,1.1159664790004191,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-18,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.6684231476418441,-0.2,1.0,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-19,WMT,0.0,7.901650953019619,7.901650953019619,quiet,0.0,0,0,5.0,1,1.1975412738254905,-0.2,1.303796721118998,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.30 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-20,WMT,0.0,7.030382615240862,7.030382615240862,quiet,0.0,0,0,5.0,1,1.1757595653810216,-0.2,1.2800823651540054,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.28 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-21,WMT,0.0,20.0,20.0,quiet,0.0,0,0,5.0,1,4.022516879142626,-0.2,3.4212070201947045,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=3.42 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-22,WMT,0.0,20.0,20.0,quiet,0.0,0,0,5.0,1,1.583560607174039,-0.2,1.3846670098507443,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.38 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-25,WMT,0.0,8.0,8.0,quiet,0.0,0,0,6.0,1,0.9676385366611072,0.2,0.9202575762943632,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-26,WMT,25.0,8.0,33.0,quiet,0.0,0,1,6.0,1,0.6730023209568655,0.2,0.651905698591482,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-27,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.5200808392829134,0.0,0.4767716877634712,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-28,WMT,25.0,0.0,25.0,quiet,0.0,0,1,5.0,1,0.6282357803987645,0.0,0.828054392650614,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-08-29,WMT,0.0,0.0,0.0,quiet,0.0,0,0,5.0,0,0.8931454503034572,0.0,1.160187627550494,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.16 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-02,WMT,0.0,0.0,0.0,quiet,0.0,0,0,5.0,0,0.9312074407638683,-0.2,1.2527073049052764,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.25 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-03,WMT,0.0,13.064587281029088,13.064587281029088,quiet,0.0,0,0,5.0,1,1.3266146820257272,-0.2,1.5382245630897806,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.54 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-04,WMT,0.0,11.472567428763005,11.472567428763005,quiet,0.0,0,0,5.0,1,1.2868141857190751,0.0,1.3818770441347668,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.38 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-05,WMT,0.0,12.229003048217963,12.229003048217963,quiet,0.0,0,0,5.0,1,1.305725076205449,0.0,1.0146958983637615,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-08,WMT,0.0,11.591149313211044,11.591149313211044,quiet,0.0,0,0,5.0,1,1.289778732830276,0.0,1.0,0.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-09,WMT,25.0,0.0,25.0,quiet,0.0,0,1,4.0,1,0.6967719841132235,-0.2,0.48448541983098914,-1.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-10,WMT,0.0,10.317329383549163,10.317329383549163,quiet,0.0,0,0,5.0,1,1.257933234588729,0.0,1.0816285956533134,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-11,WMT,0.0,19.41962155326185,19.41962155326185,quiet,0.0,0,0,6.0,1,1.2854905388315463,0.2,1.2683320093847983,1.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.27 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-12,WMT,0.0,16.0,16.0,quiet,0.0,0,0,7.0,1,0.826238083644921,0.4,0.8252885325080921,1.0,NORMAL,0,default,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-15,WMT,25.0,16.0,41.0,quiet,0.0,0,1,7.0,1,0.2901520040495996,0.4,0.3511723918239208,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-16,WMT,25.0,20.0,45.0,quiet,0.0,0,1,7.0,1,0.5511982145638433,0.6,0.6671178991559567,0.0,COILED,0,compression_flag=1,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
2025-09-17,WMT,0.0,30.467964033875703,30.467964033875703,quiet,0.0,0,0,7.0,1,1.3616991008468926,0.4,1.6480710920995114,0.0,UNRESOLVED_PRESSURE,0,tr_lift_fast=1.65 >= 1.15 but early_bucket=quiet,2026-06-17T00:01:15.898280+00:00,v1_early_readiness_ignition
